ORDER;PRODUCT;QTY;STATION
342994468;PROD_2206747;1;1
278499434;PROD_2039059;1;1
279349816;PROD_2039059;1;1
279818240;PROD_2039059;1;1
342968341;PROD_2039059;1;1
278836186;PROD_2224222;1;1
279176389;PROD_2224222;1;1
278589551;PROD_430911;1;1
278938202;PROD_237359;1;1
279699242;PROD_237359;1;1
278871139;PROD_2118000;1;1
278556287;PROD_401261;1;1
279625640;PROD_401261;1;1
278908133;PROD_2200274;1;1
279897047;PROD_2200274;1;1
279897057;PROD_2200274;1;1
278383005;PROD_2199093;1;1
278703942;PROD_2199093;1;1
279452034;PROD_2166107;1;1
279756534;PROD_2166107;1;1
278394663;PROD_2150705;1;1
278400560;PROD_2150705;1;1
278416480;PROD_2150705;1;1
278459515;PROD_2150705;1;1
278496966;PROD_2150705;1;1
278510468;PROD_2150705;1;1
278568070;PROD_2150705;1;1
278576538;PROD_2150705;1;1
278581783;PROD_2150705;1;1
278587420;PROD_2150705;1;1
278589399;PROD_2150705;1;1
278618798;PROD_2150705;1;1
278647100;PROD_2150705;1;1
278696287;PROD_2150705;1;1
278776390;PROD_2150705;1;1
278785569;PROD_2150705;1;1
278785758;PROD_2150705;1;1
278848049;PROD_2150705;1;1
278990248;PROD_2150705;1;1
279034817;PROD_2150705;1;1
279039457;PROD_2150705;1;1
279053567;PROD_2150705;1;1
279113128;PROD_2150705;1;1
279147059;PROD_2150705;1;1
279156715;PROD_2150705;1;1
279173369;PROD_2150705;1;1
279190983;PROD_2150705;1;1
279197475;PROD_2150705;1;1
279292735;PROD_2150705;1;1
279340228;PROD_2150705;1;1
279343109;PROD_2150705;1;1
279374582;PROD_2150705;1;1
279387332;PROD_2150705;1;1
279394383;PROD_2150705;1;1
279475744;PROD_2150705;1;1
279502203;PROD_2150705;1;1
279600052;PROD_2150705;1;1
279625062;PROD_2150705;1;1
279655495;PROD_2150705;1;1
279672133;PROD_2150705;1;1
279674601;PROD_2150705;1;1
279691750;PROD_2150705;1;1
279706052;PROD_2150705;1;1
279706590;PROD_2150705;1;1
279711724;PROD_2150705;1;1
279717866;PROD_2150705;1;1
279750342;PROD_2150705;1;1
279788191;PROD_2150705;1;1
279816204;PROD_2150705;1;1
279838611;PROD_2150705;1;1
279899952;PROD_2150705;1;1
342979253;PROD_2150705;1;1
342991614;PROD_2150705;1;1
343010388;PROD_2150705;1;1
343011051;PROD_2150705;1;1
343046936;PROD_2150705;1;1
343060386;PROD_2150705;1;1
279676353;PROD_2154717;1;1
278645212;PROD_305541;1;1
279046545;PROD_305541;1;1
279089601;PROD_305541;1;1
338799512;PROD_305541;1;1
338799573;PROD_305541;1;1
279663427;PROD_305541;1;1
279865153;PROD_305541;1;1
279252875;PROD_2114717;1;1
278543163;PROD_2222549;1;1
279205045;PROD_2222549;1;1
279256017;PROD_366228;1;1
279713679;PROD_366228;1;1
279845119;PROD_366228;1;1
278418119;PROD_2159216;1;1
279477661;PROD_2159216;1;1
278789219;PROD_2168633;1;1
279772491;PROD_2168633;1;1
278669752;PROD_1974;1;1
278763590;PROD_2102283;1;1
278403617;PROD_259766;1;1
279124433;PROD_259766;1;1
279426066;PROD_2180419;1;1
278523053;PROD_282290;1;1
278800640;PROD_282290;1;1
279579333;PROD_282290;1;1
278485294;PROD_230518;1;1
278900696;PROD_230518;1;1
279768128;PROD_230518;1;1
279768591;PROD_230518;1;1
342991614;PROD_230518;1;1
278381660;PROD_2105481;1;1
279422579;PROD_2105481;1;1
279018882;PROD_7606;1;1
278754279;PROD_2261198;1;1
279679483;PROD_2261198;1;1
278419301;PROD_2222486;1;1
279234902;PROD_2158223;1;1
278549517;PROD_2233878;1;1
278944201;PROD_2233878;1;1
279399633;PROD_2233878;1;1
279772993;PROD_2233878;1;1
278908704;PROD_2020310;1;1
279011167;PROD_2020310;1;1
278384286;PROD_2022044;1;1
278460673;PROD_2022044;1;1
278644293;PROD_2022044;1;1
278708344;PROD_2022044;1;1
278730650;PROD_2022044;1;1
278797182;PROD_2022044;1;1
278870831;PROD_2022044;1;1
278876467;PROD_2022044;1;1
278876613;PROD_2022044;1;1
278926978;PROD_2022044;1;1
278935423;PROD_2022044;1;1
279164352;PROD_2022044;1;1
279689051;PROD_2022044;1;1
279697058;PROD_2022044;1;1
279905841;PROD_2022044;1;1
279779045;PROD_2113288;1;1
278399751;PROD_254685;1;1
278817235;PROD_2149891;1;1
278420006;PROD_315744;1;1
279625098;PROD_315744;1;1
279053507;PROD_2158227;1;1
278628792;PROD_2194684;1;1
278654317;PROD_314303;1;1
278528197;PROD_2070398;1;1
278777689;PROD_2070398;1;1
279206812;PROD_2070398;1;1
279463819;PROD_2070398;1;1
279493802;PROD_2070398;1;1
279503862;PROD_2070398;1;1
279865954;PROD_2070398;1;1
343047747;PROD_2033438;1;1
278676918;PROD_2216118;1;1
279727497;PROD_2216118;1;1
279819748;PROD_2216118;1;1
278571635;PROD_304904;1;1
278588775;PROD_304904;1;1
279546750;PROD_2281614;1;1
279393091;PROD_374188;1;1
278828636;PROD_393990;1;1
279205883;PROD_393990;1;1
278776976;PROD_2241374;1;1
278668090;PROD_2214620;1;1
279727912;PROD_2214620;1;1
342992361;PROD_2214620;1;1
278924625;PROD_2159463;1;1
279605950;PROD_2159463;1;1
278667386;PROD_2150740;1;1
278692833;PROD_2150740;1;1
278713404;PROD_2150740;1;1
278738520;PROD_2150740;1;1
278799479;PROD_2150740;1;1
278844509;PROD_2150740;1;1
278878900;PROD_2150740;1;1
279053567;PROD_2150740;1;1
279156715;PROD_2150740;1;1
279168287;PROD_2150740;1;1
279210866;PROD_2150740;1;1
279238158;PROD_2150740;1;1
279393940;PROD_2150740;1;1
279618670;PROD_2150740;1;1
279638481;PROD_2150740;1;1
279779176;PROD_2150740;1;1
279882787;PROD_2150740;1;1
279821627;PROD_2296075;1;1
338765621;PROD_2168653;1;1
338810529;PROD_2168653;1;1
278453301;PROD_2261143;1;1
278755329;PROD_2261143;1;1
278425838;PROD_203864;1;1
278464026;PROD_203864;1;1
278965408;PROD_203864;1;1
279138625;PROD_203864;1;1
279564763;PROD_203864;1;1
279768186;PROD_203864;1;1
343012434;PROD_203864;1;1
278700367;PROD_2159387;1;1
278924625;PROD_2159387;1;1
279315769;PROD_2159387;1;1
278432452;PROD_409176;1;1
278636666;PROD_409176;1;1
278688602;PROD_409176;1;1
278738520;PROD_409176;1;1
278857654;PROD_409176;1;1
278906658;PROD_409176;1;1
278907764;PROD_409176;1;1
279112249;PROD_409176;1;1
279115679;PROD_409176;1;1
279162839;PROD_409176;1;1
279218445;PROD_409176;1;1
279242839;PROD_409176;1;1
279387739;PROD_409176;1;1
279392390;PROD_409176;1;1
279546750;PROD_409176;1;1
279750342;PROD_409176;1;1
278901184;PROD_423916;1;1
279725579;PROD_2270763;1;1
278558451;PROD_2126237;1;1
278923809;PROD_2126237;1;1
279611136;PROD_2126237;1;1
278430555;PROD_409195;1;1
279405650;PROD_409195;1;1
279783454;PROD_409195;1;1
279918164;PROD_409195;1;1
278569853;PROD_2139174;1;1
279304190;PROD_2139174;1;1
278565732;PROD_2023994;1;1
278785758;PROD_2023994;1;1
278793447;PROD_2023994;1;1
278806811;PROD_2023994;1;1
278900704;PROD_2023994;1;1
278927004;PROD_2023994;1;1
279183807;PROD_2023994;1;1
279578974;PROD_2023994;1;1
279676353;PROD_2023994;1;1
278544292;PROD_330047;1;1
279256017;PROD_330047;1;1
278908704;PROD_2215801;1;1
279487514;PROD_2215801;1;1
279654349;PROD_2215801;1;1
279732193;PROD_2233885;1;1
278430929;PROD_2222124;1;1
278493612;PROD_2222124;1;1
278514470;PROD_2039310;1;1
278612119;PROD_2039310;1;1
279185226;PROD_2039310;1;1
278625703;PROD_305903;1;1
278645212;PROD_305903;1;1
278794621;PROD_305903;1;1
279089601;PROD_305903;1;1
279536074;PROD_305903;1;1
279506086;PROD_2159207;1;1
279560333;PROD_2159207;1;1
279845119;PROD_2066772;1;1
278528247;PROD_339786;1;1
279587577;PROD_339786;1;1
278892008;PROD_2206905;1;1
279740015;PROD_2206905;1;1
278577913;PROD_2261196;1;1
279675219;PROD_2261196;1;1
278537255;PROD_2224264;1;1
278928683;PROD_2224264;1;1
279050949;PROD_2224264;1;1
279653625;PROD_2224264;1;1
278439511;PROD_2232931;1;1
278938339;PROD_2232931;1;1
278971985;PROD_2232931;1;1
278980521;PROD_2232931;1;1
278667022;PROD_361452;1;1
279109335;PROD_361452;1;1
279140867;PROD_361452;1;1
279819370;PROD_361452;1;1
278983896;PROD_203875;1;1
278404056;PROD_2118705;1;1
278524366;PROD_2118705;1;1
279096047;PROD_2118705;1;1
279118294;PROD_2118705;1;1
279228980;PROD_2118705;1;1
279503805;PROD_2118705;1;1
279560086;PROD_2118705;1;1
279618310;PROD_2118705;1;1
279639594;PROD_2118705;1;1
279856671;PROD_2118705;1;1
342967213;PROD_2128490;1;1
278639269;PROD_2077174;1;1
278725084;PROD_2077174;1;1
278725087;PROD_2077174;1;1
279033325;PROD_2077174;1;1
279234019;PROD_2077174;1;1
279273229;PROD_2077174;1;1
279503274;PROD_2077174;1;1
279571627;PROD_2077174;1;1
279895021;PROD_2077174;1;1
278406366;PROD_437867;1;1
278706278;PROD_437867;1;1
338704108;PROD_2042043;1;1
338722264;PROD_2042043;1;1
278789089;PROD_2042043;1;1
278906744;PROD_2042043;1;1
278923809;PROD_2042043;1;1
279231358;PROD_2042043;1;1
338788051;PROD_2042043;1;1
338810175;PROD_2042043;1;1
338823604;PROD_2042043;1;1
338834451;PROD_2042043;1;1
278776600;PROD_2261226;1;1
278848029;PROD_2261226;1;1
279546750;PROD_2261226;1;1
279559860;PROD_2261226;1;1
278393066;PROD_365811;1;1
279311888;PROD_365811;1;1
278420155;PROD_364641;1;1
279828715;PROD_2076466;1;1
278569853;PROD_2143260;1;1
278792862;PROD_2198218;1;1
278945277;PROD_2198218;1;1
338743324;PROD_2198218;1;1
279192937;PROD_2198218;1;1
278904600;PROD_243744;1;1
278914894;PROD_243744;1;1
279550741;PROD_243744;1;1
338799512;PROD_243744;1;1
338799573;PROD_243744;1;1
279905179;PROD_243744;1;1
279266999;PROD_423891;1;1
278451920;PROD_2229876;1;1
278509452;PROD_2229876;1;1
278536250;PROD_2229876;1;1
278551538;PROD_2229876;1;1
338699452;PROD_2229876;1;1
278603048;PROD_2229876;1;1
278610692;PROD_2229876;1;1
278665136;PROD_2229876;1;1
278699055;PROD_2229876;1;1
278706278;PROD_2229876;1;1
278711596;PROD_2229876;1;1
278936931;PROD_2229876;1;1
278964178;PROD_2229876;1;1
338752952;PROD_2229876;1;1
279127340;PROD_2229876;1;1
279163344;PROD_2229876;1;1
338766071;PROD_2229876;1;1
338770098;PROD_2229876;1;1
279304607;PROD_2229876;1;1
338774453;PROD_2229876;1;1
338776250;PROD_2229876;1;1
338780567;PROD_2229876;1;1
279542719;PROD_2229876;1;1
279546838;PROD_2229876;1;1
338796957;PROD_2229876;1;1
338800572;PROD_2229876;1;1
279675923;PROD_2229876;1;1
279682839;PROD_2229876;1;1
279717143;PROD_2229876;1;1
279768263;PROD_2229876;1;1
279917488;PROD_2229876;1;1
338833812;PROD_2229876;1;1
279738027;PROD_304152;1;1
279791265;PROD_304152;1;1
278523315;PROD_2167395;1;1
278616613;PROD_2167395;1;1
278667370;PROD_2167395;1;1
278668911;PROD_2167395;1;1
278699453;PROD_2167395;1;1
278747141;PROD_2167395;1;1
278826095;PROD_2167395;1;1
278871605;PROD_2167395;1;1
279074525;PROD_2167395;1;1
279416001;PROD_2167395;1;1
279511344;PROD_2167395;1;1
279795908;PROD_2167395;1;1
343014990;PROD_2272113;1;1
278649749;PROD_365874;1;1
279532785;PROD_365874;1;1
278475981;PROD_2105409;1;1
278617481;PROD_306051;1;1
278928811;PROD_306051;1;1
278929852;PROD_306051;1;1
278482036;PROD_304004;1;1
279361278;PROD_2083780;1;1
278874104;PROD_2159406;1;1
279302308;PROD_2159406;1;1
343003907;PROD_2159406;1;1
278515597;PROD_238160;1;1
278797189;PROD_238160;1;1
279613521;PROD_238160;1;1
278587420;PROD_282834;1;1
279273229;PROD_282834;1;1
279738011;PROD_282834;1;1
278389017;PROD_2241991;1;1
278413063;PROD_2241991;1;1
278479968;PROD_2241991;1;1
278485315;PROD_2241991;1;1
278523630;PROD_2241991;1;1
278528457;PROD_2241991;1;1
278530080;PROD_2241991;1;1
278618757;PROD_2241991;1;1
278631924;PROD_2241991;1;1
278632903;PROD_2241991;1;1
278637164;PROD_2241991;1;1
278660798;PROD_2241991;1;1
278666837;PROD_2241991;1;1
278714820;PROD_2241991;1;1
278716735;PROD_2241991;1;1
278720760;PROD_2241991;1;1
278738430;PROD_2241991;1;1
278745488;PROD_2241991;1;1
278766724;PROD_2241991;1;1
278769077;PROD_2241991;1;1
278776536;PROD_2241991;1;1
278829221;PROD_2241991;1;1
278836930;PROD_2241991;1;1
278848023;PROD_2241991;1;1
278856977;PROD_2241991;1;1
278880504;PROD_2241991;1;1
278914605;PROD_2241991;1;1
278958877;PROD_2241991;1;1
279005027;PROD_2241991;1;1
279081238;PROD_2241991;1;1
279111653;PROD_2241991;1;1
279162930;PROD_2241991;1;1
279163423;PROD_2241991;1;1
279228316;PROD_2241991;1;1
279255576;PROD_2241991;1;1
279261536;PROD_2241991;1;1
279264184;PROD_2241991;1;1
279309822;PROD_2241991;1;1
279325746;PROD_2241991;1;1
279525828;PROD_2241991;1;1
279588214;PROD_2241991;1;1
279631640;PROD_2241991;1;1
279690139;PROD_2241991;1;1
279696008;PROD_2241991;1;1
279705164;PROD_2241991;1;1
279716284;PROD_2241991;1;1
279719377;PROD_2241991;1;1
279719821;PROD_2241991;1;1
279720712;PROD_2241991;1;1
279765271;PROD_2241991;1;1
279767932;PROD_2241991;1;1
279775432;PROD_2241991;1;1
279787178;PROD_2241991;1;1
279813075;PROD_2241991;1;1
279816017;PROD_2241991;1;1
279820722;PROD_2241991;1;1
279820957;PROD_2241991;1;1
279828746;PROD_2241991;1;1
279831319;PROD_2241991;1;1
279851974;PROD_2241991;1;1
279873734;PROD_2241991;1;1
279904233;PROD_2241991;1;1
342967088;PROD_2241991;1;1
342992079;PROD_2241991;1;1
343017422;PROD_2241991;1;1
343030745;PROD_2241991;1;1
278952635;PROD_2071136;1;1
278977050;PROD_2071136;1;1
279197198;PROD_2071136;1;1
279899402;PROD_2071136;1;1
279431079;PROD_2165459;1;1
279559977;PROD_2165459;1;1
279623580;PROD_2165459;1;1
342967213;PROD_2071173;1;1
278890704;PROD_2138623;1;1
279502758;PROD_2138623;1;1
278446058;PROD_2037453;1;1
278543163;PROD_2037453;1;1
279026490;PROD_2037453;1;1
279169988;PROD_2037453;1;1
279263642;PROD_2037453;1;1
279337596;PROD_2037453;1;1
279529917;PROD_2037453;1;1
279580765;PROD_2037453;1;1
279617390;PROD_2037453;1;1
278523985;PROD_352945;1;1
278823652;PROD_352945;1;1
278395714;PROD_2253050;1;1
278584434;PROD_2253050;1;1
278707194;PROD_2253050;1;1
278921372;PROD_2253050;1;1
278489699;PROD_2070377;1;1
278500110;PROD_2070377;1;1
278517473;PROD_2070377;1;1
278583258;PROD_2070377;1;1
278618184;PROD_2070377;1;1
278760616;PROD_2070377;1;1
278827305;PROD_2070377;1;1
278850718;PROD_2070377;1;1
278922776;PROD_2070377;1;1
279083270;PROD_2070377;1;1
279115679;PROD_2070377;1;1
279155916;PROD_2070377;1;1
279264961;PROD_2070377;1;1
279302271;PROD_2070377;1;1
279498784;PROD_2070377;1;1
279687105;PROD_2070377;1;1
279857545;PROD_2070377;1;1
279862845;PROD_2070377;1;1
279914574;PROD_2070377;1;1
343058163;PROD_2070377;1;1
279418175;PROD_417588;1;1
279324180;PROD_423920;1;1
278543163;PROD_369686;1;1
278956958;PROD_369686;1;1
279026596;PROD_369686;1;1
279821627;PROD_2296074;1;1
278430055;PROD_2224202;1;1
278722760;PROD_2224202;1;1
278957130;PROD_2224202;1;1
279319659;PROD_2224202;1;1
278411845;PROD_331618;1;1
278524089;PROD_331618;1;1
278919889;PROD_331618;1;1
279612182;PROD_331618;1;1
279385005;PROD_2171410;1;1
278415581;PROD_226423;1;1
278815384;PROD_226423;1;1
279596659;PROD_226423;1;1
278636666;PROD_409188;1;1
278730424;PROD_409188;1;1
278738520;PROD_409188;1;1
278808175;PROD_409188;1;1
278838099;PROD_409188;1;1
278849883;PROD_409188;1;1
278906658;PROD_409188;1;1
278906845;PROD_409188;1;1
278907192;PROD_409188;1;1
278938298;PROD_409188;1;1
279112249;PROD_409188;1;1
279115679;PROD_409188;1;1
279129799;PROD_409188;1;1
279298889;PROD_409188;1;1
279527845;PROD_409188;1;1
279546750;PROD_409188;1;1
279750342;PROD_409188;1;1
279813086;PROD_409188;1;1
278420155;PROD_305698;1;1
278958877;PROD_305698;1;1
279004334;PROD_305698;1;1
338760663;PROD_305698;1;1
279278577;PROD_305698;1;1
338770614;PROD_305698;1;1
338778371;PROD_305698;1;1
279902986;PROD_262396;1;1
278857654;PROD_2222105;1;1
279718902;PROD_304901;1;1
278863524;PROD_233656;1;1
279256017;PROD_233656;1;1
279713679;PROD_233656;1;1
279884530;PROD_233656;1;1
278383678;PROD_2022021;1;1
278386279;PROD_2022021;1;1
278435995;PROD_2022021;1;1
278439158;PROD_2022021;1;1
278538948;PROD_2022021;1;1
278994754;PROD_2022021;1;1
278998284;PROD_2022021;1;1
279012294;PROD_2022021;1;1
279105686;PROD_2022021;1;1
279110591;PROD_2022021;1;1
279182399;PROD_2022021;1;1
279298864;PROD_2022021;1;1
279506957;PROD_2022021;1;1
279687807;PROD_2022021;1;1
279821099;PROD_2022021;1;1
343011886;PROD_2022021;1;1
279844054;PROD_2071157;1;1
279042717;PROD_237741;1;1
278774076;PROD_2215809;1;1
278426613;PROD_339129;1;1
278556487;PROD_2206746;1;1
278675092;PROD_2206746;1;1
278715570;PROD_2206746;1;1
278738676;PROD_2206746;1;1
279046511;PROD_2206746;1;1
279169130;PROD_2206746;1;1
279185237;PROD_2206746;1;1
279319107;PROD_2206746;1;1
279514762;PROD_2206746;1;1
279583809;PROD_2206746;1;1
279594231;PROD_2206746;1;1
279617374;PROD_2206746;1;1
279753176;PROD_2206746;1;1
279772485;PROD_2206746;1;1
279816013;PROD_2206746;1;1
279881303;PROD_2206746;1;1
279882945;PROD_2206746;1;1
343005619;PROD_2206746;1;1
343016640;PROD_2206746;1;1
279865917;PROD_423919;1;1
278473772;PROD_282987;1;1
278959114;PROD_28568;1;1
278988629;PROD_28568;1;1
278677341;PROD_2076474;1;1
278479236;PROD_2149244;1;1
279273229;PROD_2149244;1;1
279387332;PROD_2149244;1;1
278730060;PROD_2227695;1;1
279079046;PROD_2227695;1;1
278899209;PROD_285724;1;1
279663178;PROD_285724;1;1
279718790;PROD_285724;1;1
279727277;PROD_285724;1;1
278521148;PROD_339269;1;1
279176564;PROD_2128491;1;1
278602532;PROD_203878;1;1
279290622;PROD_203878;1;1
279676458;PROD_203878;1;1
278398866;PROD_2141929;1;1
278776924;PROD_2141929;1;1
278836190;PROD_2141929;1;1
279402731;PROD_2241994;1;1
343047733;PROD_2200056;1;1
279156181;PROD_2241982;1;1
279311888;PROD_2241982;1;1
279912558;PROD_2241982;1;1
343029254;PROD_2241982;1;1
278825936;PROD_285609;1;1
278383828;PROD_416472;1;1
278412233;PROD_416472;1;1
278477906;PROD_416472;1;1
278556287;PROD_416472;1;1
278588654;PROD_416472;1;1
278593795;PROD_416472;1;1
278643830;PROD_416472;1;1
278654432;PROD_416472;1;1
278722752;PROD_416472;1;1
278790713;PROD_416472;1;1
278829224;PROD_416472;1;1
278870666;PROD_416472;1;1
278881496;PROD_416472;1;1
278908484;PROD_416472;1;1
278940911;PROD_416472;1;1
278958668;PROD_416472;1;1
279148096;PROD_416472;1;1
279180642;PROD_416472;1;1
279249989;PROD_416472;1;1
279262370;PROD_416472;1;1
279411292;PROD_416472;1;1
279501520;PROD_416472;1;1
279523858;PROD_416472;1;1
279550872;PROD_416472;1;1
279585668;PROD_416472;1;1
279602549;PROD_416472;1;1
279756180;PROD_416472;1;1
279125259;PROD_369662;1;1
279598507;PROD_369662;1;1
278568961;PROD_2006307;1;1
278597065;PROD_2006307;1;1
278716735;PROD_2006307;1;1
278755991;PROD_2006307;1;1
278808627;PROD_2006307;1;1
278849883;PROD_2006307;1;1
278920163;PROD_2006307;1;1
278926978;PROD_2006307;1;1
278991479;PROD_2006307;1;1
278994778;PROD_2006307;1;1
279210740;PROD_2006307;1;1
279306465;PROD_2006307;1;1
279373100;PROD_2006307;1;1
279425679;PROD_2006307;1;1
279428229;PROD_2006307;1;1
279655184;PROD_2006307;1;1
279830198;PROD_2006307;1;1
343061302;PROD_2006307;1;1
278395632;PROD_2006310;1;1
278811289;PROD_2006310;1;1
278951797;PROD_2006310;1;1
279213089;PROD_2006310;1;1
279788191;PROD_2006310;1;1
278532532;PROD_2004170;1;1
278919612;PROD_2004170;1;1
279594231;PROD_2004170;1;1
279711507;PROD_2004170;1;1
278696416;PROD_2004175;1;1
279155023;PROD_2004175;1;1
279702044;PROD_2004175;1;1
279719566;PROD_2004175;1;1
279762420;PROD_2004175;1;1
279871477;PROD_2004175;1;1
278450796;PROD_2004200;1;1
278482036;PROD_2004200;1;1
278825819;PROD_2004200;1;1
278389744;PROD_2004224;1;1
278430477;PROD_2004224;1;1
278894365;PROD_2005000;1;1
279398375;PROD_2005000;1;1
279697127;PROD_2005000;1;1
278659108;PROD_2105872;1;1
278815947;PROD_2105872;1;1
278943331;PROD_2105872;1;1
279400524;PROD_2105872;1;1
279452122;PROD_2105872;1;1
279809253;PROD_2105872;1;1
278791802;PROD_2061198;1;1
278894165;PROD_2061198;1;1
279056293;PROD_2061198;1;1
279650680;PROD_2061198;1;1
279686782;PROD_2061198;1;1
279061674;PROD_2018437;1;1
278502532;PROD_2018956;1;1
278565732;PROD_2018956;1;1
278708344;PROD_206502;1;1
278890556;PROD_206502;1;1
278974205;PROD_206502;1;1
279342182;PROD_206502;1;1
278825819;PROD_2082436;1;1
279115658;PROD_2082436;1;1
279598382;PROD_2082436;1;1
279815844;PROD_2082436;1;1
278584427;PROD_2061244;1;1
278632610;PROD_2061244;1;1
279650680;PROD_2061244;1;1
342994153;PROD_2061244;1;1
278747881;PROD_2036084;1;1
278802705;PROD_2036084;1;1
279770494;PROD_2036084;1;1
279832740;PROD_2036084;1;1
278379484;PROD_2036087;1;1
278980377;PROD_2036087;1;1
342979727;PROD_2036087;1;1
278683139;PROD_2105714;1;1
278758685;PROD_2105714;1;1
278845054;PROD_2105714;1;1
278951663;PROD_2105714;1;1
279168782;PROD_2105714;1;1
279278600;PROD_2105714;1;1
279712643;PROD_2105714;1;1
343019885;PROD_2105714;1;1
278673139;PROD_2105853;1;1
278685217;PROD_2105853;1;1
279365148;PROD_2105853;1;1
279471216;PROD_2105853;1;1
278418522;PROD_2105858;1;1
278457632;PROD_2105858;1;1
278474992;PROD_2105858;1;1
278521148;PROD_2105858;1;1
278688449;PROD_2105858;1;1
278729940;PROD_2105858;1;1
278810953;PROD_2105858;1;1
278942171;PROD_2105858;1;1
279005656;PROD_2105858;1;1
279104775;PROD_2105858;1;1
279173468;PROD_2105858;1;1
279313202;PROD_2105858;1;1
279361891;PROD_2105858;1;1
279619600;PROD_2105858;1;1
279659517;PROD_2105858;1;1
279661569;PROD_2105858;1;1
279801830;PROD_2105858;1;1
279805005;PROD_2105858;1;1
279912223;PROD_2105858;1;1
279914241;PROD_2105858;1;1
279163643;PROD_2107849;1;1
278384693;PROD_2121387;1;1
278418509;PROD_2121387;1;1
278460482;PROD_2121387;1;1
278571796;PROD_2121387;1;1
278584318;PROD_2121387;1;1
278595619;PROD_2121387;1;1
278778145;PROD_2121387;1;1
278810318;PROD_2121387;1;1
278851833;PROD_2121387;1;1
278901808;PROD_2121387;1;1
278914523;PROD_2121387;1;1
278965408;PROD_2121387;1;1
278989663;PROD_2121387;1;1
278991447;PROD_2121387;1;1
279020093;PROD_2121387;1;1
279093130;PROD_2121387;1;1
279164134;PROD_2121387;1;1
279185226;PROD_2121387;1;1
279277714;PROD_2121387;1;1
279278092;PROD_2121387;1;1
279362288;PROD_2121387;1;1
279498753;PROD_2121387;1;1
279526230;PROD_2121387;1;1
279546605;PROD_2121387;1;1
279579814;PROD_2121387;1;1
279731525;PROD_2121387;1;1
279809732;PROD_2121387;1;1
279836831;PROD_2121387;1;1
279899006;PROD_2121387;1;1
279914971;PROD_2121387;1;1
343045149;PROD_2121387;1;1
278708193;PROD_2105865;1;1
278725087;PROD_2105865;1;1
278984234;PROD_2105865;1;1
279306422;PROD_2105865;1;1
279815844;PROD_2105865;1;1
279897709;PROD_2105865;1;1
278649749;PROD_2105894;1;1
279610844;PROD_2105894;1;1
279703822;PROD_2105894;1;1
278517306;PROD_2120025;1;1
278415515;PROD_203852;1;1
278565261;PROD_203852;1;1
278933580;PROD_203852;1;1
279469125;PROD_203852;1;1
279748441;PROD_203852;1;1
278452076;PROD_2022696;1;1
278461803;PROD_2022696;1;1
278489195;PROD_2022696;1;1
278493410;PROD_2022696;1;1
278622043;PROD_2022696;1;1
278662100;PROD_2022696;1;1
278696416;PROD_2022696;1;1
278738676;PROD_2022696;1;1
278744501;PROD_2022696;1;1
278748138;PROD_2022696;1;1
278837326;PROD_2022696;1;1
278897819;PROD_2022696;1;1
278898735;PROD_2022696;1;1
278926982;PROD_2022696;1;1
278977050;PROD_2022696;1;1
278984316;PROD_2022696;1;1
279096795;PROD_2022696;1;1
279112249;PROD_2022696;1;1
279120316;PROD_2022696;1;1
279132533;PROD_2022696;1;1
279148981;PROD_2022696;1;1
279205578;PROD_2022696;1;1
279206549;PROD_2022696;1;1
279288845;PROD_2022696;1;1
279315691;PROD_2022696;1;1
279324768;PROD_2022696;1;1
279342645;PROD_2022696;1;1
279359582;PROD_2022696;1;1
279391110;PROD_2022696;1;1
279404314;PROD_2022696;1;1
279471216;PROD_2022696;1;1
279605945;PROD_2022696;1;1
279660303;PROD_2022696;1;1
279723824;PROD_2022696;1;1
279815844;PROD_2022696;1;1
279844356;PROD_2022696;1;1
279857234;PROD_2022696;1;1
279871477;PROD_2022696;1;1
279881179;PROD_2022696;1;1
279891460;PROD_2022696;1;1
279921664;PROD_2022696;1;1
342967858;PROD_2022696;1;1
343009868;PROD_2022696;1;1
278522034;PROD_202341;1;1
278623826;PROD_202341;1;1
278759691;PROD_202341;1;1
278791075;PROD_202341;1;1
278990095;PROD_202341;1;1
279402694;PROD_202341;1;1
279740830;PROD_202341;1;1
343015556;PROD_202341;1;1
278426442;PROD_2134929;1;1
278481434;PROD_2134929;1;1
278510318;PROD_2134929;1;1
278948012;PROD_2134929;1;1
278984593;PROD_2134929;1;1
279001898;PROD_2134929;1;1
279055972;PROD_2134929;1;1
279056643;PROD_2134929;1;1
279830785;PROD_2134929;1;1
279917385;PROD_2134929;1;1
278524899;PROD_2113974;1;1
278752747;PROD_2113974;1;1
279032247;PROD_2113974;1;1
279063493;PROD_2113974;1;1
279126806;PROD_2113974;1;1
279191449;PROD_2113974;1;1
279311691;PROD_2113974;1;1
279374167;PROD_2113974;1;1
279592986;PROD_2113974;1;1
343044862;PROD_2113974;1;1
278447089;PROD_2113979;1;1
278457523;PROD_2113979;1;1
278600327;PROD_2113979;1;1
278685217;PROD_2113979;1;1
279163750;PROD_2113979;1;1
279374167;PROD_2113979;1;1
279609209;PROD_2113979;1;1
279735279;PROD_2113979;1;1
278389017;PROD_2122295;1;1
278459832;PROD_2122295;1;1
279166622;PROD_2122295;1;1
279281934;PROD_2122295;1;1
279662902;PROD_2122295;1;1
278383160;PROD_2122302;1;1
278426904;PROD_2122302;1;1
